REF_AREA;Coğrafi Kapsam;FREQ;Gözlem Sıklığı;INDICATOR;İstatistiksel Gösterge;AY;Ay (DESC);YAKIT_TUR;Yakıt Türü;UNIT_MEASURE;Ölçü Birimi;Zaman (TIME_PERIOD);Gözlem;DONUSUM;Zaman Serisi Dönüşümü;ZAMAN_BICIMI;Zaman Formatı;UNIT_MULT;Birim Çarpanı;CONF_STATUS;Gizlilik Durumu;GOZLEM_DURUMU;Gözlem Durumu;ONDALIK;Ondalık Basamak Sayısı
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M03;Mart;_U;Bilinmeyen;PN;Sayı;2011-03;69101;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M03;Mart;_U;Bilinmeyen;PN;Sayı;2010-03;80817;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M03;Mart;_U;Bilinmeyen;PN;Sayı;2009-03;97278;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M03;Mart;_U;Bilinmeyen;PN;Sayı;2008-03;160892;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M03;Mart;_U;Bilinmeyen;PN;Sayı;2007-03;188421;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M03;Mart;_U;Bilinmeyen;PN;Sayı;2006-03;224006;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M03;Mart;_U;Bilinmeyen;PN;Sayı;2005-03;279484;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2025-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2024-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2023-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2022-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2021-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2020-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2019-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2018-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2017-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2016-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2015-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2014-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2013-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2012-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2011-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2010-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2009-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2008-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2007-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2006-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PT;Yüzde;2005-04;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2025-04;16580427;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2024-04;15562640;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2023-04;14542904;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2022-04;13882587;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2021-04;13349017;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2020-04;12661025;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2019-04;12475682;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2018-04;12248784;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2017-04;11546634;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2016-04;10816043;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2015-04;10110443;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2014-04;9471083;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2013-04;8855801;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2012-04;8293640;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2011-04;7763064;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2010-04;7221465;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2009-04;6903727;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2008-04;6606862;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2007-04;6236903;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2006-04;5914886;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;_T;Toplam;PN;Sayı;2005-04;5486456;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2025-04;30.52;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2024-04;29.34;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2023-04;27.37;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2022-04;25.97;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2021-04;24.86;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2020-04;24.13;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2019-04;24.Tem;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2018-04;25.Haz;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2017-04;26.45;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2016-04;27.31;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2015-04;28.53;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2014-04;30.38;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2013-04;32.95;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2012-04;36.26;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2011-04;40.68;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2010-04;45.71;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2009-04;50.77;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2008-04;55.51;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2007-04;61.07;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2006-04;65.97;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PT;Yüzde;2005-04;71.76;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2025-04;5060387;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2024-04;4566069;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2023-04;3980037;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2022-04;3604993;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2021-04;3319123;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2020-04;3054713;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2019-04;3081642;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2018-04;3135595;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2017-04;3053854;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2016-04;2953369;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2015-04;2884685;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2014-04;2877332;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2013-04;2917574;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2012-04;3007610;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2011-04;3158147;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2010-04;3300705;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2009-04;3505100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2008-04;3667258;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2007-04;3808994;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2006-04;3902079;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;1;Benzinli;PN;Sayı;2005-04;3936981;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2025-04;33.63;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2024-04;35.14;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2023-04;36.59;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2022-04;37.38;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2021-04;38.1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2020-04;38.25;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2019-04;37.18;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2018-04;35.89;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2017-04;34.22;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2016-04;32.32;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2015-04;30.Eyl;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2014-04;27.72;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2013-04;25.Şub;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2012-04;22.62;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2011-04;19.59;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2010-04;16.41;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2009-04;14.51;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2008-04;Ara.76;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2007-04;Eki.19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2006-04;Tem.86;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PT;Yüzde;2005-04;5.Tem;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2025-04;5575961;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2024-04;5469121;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2023-04;5320768;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2022-04;5188839;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2021-04;5085617;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2020-04;4842827;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2019-04;4638810;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2018-04;4396268;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2017-04;3951651;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2016-04;3496250;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2015-04;3042638;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2014-04;2625261;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2013-04;2231769;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2012-04;1876227;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2011-04;1520927;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2010-04;1185096;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2009-04;1001994;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2008-04;842769;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2007-04;635231;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2006-04;465003;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;2;Dizel;PN;Sayı;2005-04;278152;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2025-04;31.Mar;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2024-04;32.89;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2023-04;34.56;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2022-04;35.59;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2021-04;36.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2020-04;37.18;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2019-04;37.74;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2018-04;38.16;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2017-04;38.96;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2016-04;39.97;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2015-04;40.94;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2014-04;41.43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2013-04;41.31;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2012-04;40.48;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2011-04;38.85;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2010-04;36.78;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2009-04;33.34;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2008-04;29.34;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2007-04;25.76;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2006-04;22.43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PT;Yüzde;2005-04;18.19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PN;Sayı;2025-04;5189544;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M04;Nisan;6;LPG;PN;Sayı;2024-04;5119013;;;;;;;;;;;;
