REF_AREA;Coğrafi Kapsam;FREQ;Gözlem Sıklığı;INDICATOR;İstatistiksel Gösterge;AY;Ay (DESC);UNIT_MEASURE;Ölçü Birimi;MARKA;Marka (DESC);Zaman (TIME_PERIOD);Gözlem;DONUSUM;Zaman Serisi Dönüşümü;ZAMAN_BICIMI;Zaman Formatı;UNIT_MULT;Birim Çarpanı;CONF_STATUS;Gizlilik Durumu;GOZLEM_DURUMU;Gözlem Durumu;ONDALIK;Ondalık Basamak Sayısı
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13650;CHEVROLET;2017-04;3;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13650;CHEVROLET;2018-04;15;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13650;CHEVROLET;2019-04;2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13650;CHEVROLET;2021-04;2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13650;CHEVROLET;2022-04;4;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13710;CHRYSLER;2005-04;43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13710;CHRYSLER;2006-04;69;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13710;CHRYSLER;2007-04;50;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13710;CHRYSLER;2008-04;36;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13710;CHRYSLER;2009-04;28;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13710;CHRYSLER;2010-04;19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13710;CHRYSLER;2011-04;3;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2005-04;777;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2006-04;772;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2007-04;591;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2008-04;670;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2009-04;805;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2010-04;931;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2011-04;1278;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2012-04;1067;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2013-04;1497;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2014-04;952;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2015-04;1919;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2016-04;1478;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2017-04;1031;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2018-04;936;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2019-04;449;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2020-04;786;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2021-04;2528;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2022-04;2232;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2023-04;2789;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2024-04;3672;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;13750;CITROEN;2025-04;2702;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2005-04;672;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2006-04;727;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2007-04;334;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2008-04;476;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2009-04;260;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2010-04;955;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2011-04;1545;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2012-04;2072;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2013-04;2300;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2014-04;1823;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2015-04;2467;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2016-04;3564;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2017-04;3241;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2018-04;3367;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2019-04;1249;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2020-04;731;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2021-04;2612;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2022-04;2999;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2023-04;3716;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2024-04;2020;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14550;DACIA;2025-04;1795;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14620;DAIHATSU;2005-04;209;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14620;DAIHATSU;2006-04;135;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14620;DAIHATSU;2007-04;145;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14620;DAIHATSU;2008-04;95;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14620;DAIHATSU;2009-04;181;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14620;DAIHATSU;2010-04;43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14620;DAIHATSU;2011-04;23;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;14620;DAIHATSU;2012-04;1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2005-04;1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2007-04;10;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2008-04;35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2009-04;19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2010-04;15;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2011-04;1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2014-04;1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2015-04;2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2016-04;2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2017-04;2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2020-04;1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2021-04;5;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2022-04;13;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;15300;DODGE;2024-04;2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2005-04;3177;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2006-04;3358;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2007-04;1975;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2008-04;3331;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2009-04;3549;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2010-04;3560;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2011-04;5016;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2012-04;3158;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2013-04;4089;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2014-04;2847;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2015-04;4373;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2016-04;4106;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2017-04;4829;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2018-04;4183;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2019-04;5388;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2020-04;2619;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2021-04;5985;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2022-04;5106;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2023-04;11819;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2024-04;6507;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16560;FIAT;2025-04;6526;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2005-04;3174;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2006-04;3420;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2007-04;2019;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2008-04;2368;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2009-04;1717;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2010-04;3838;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2011-04;5052;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2012-04;3571;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2013-04;3815;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2014-04;1719;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2015-04;4308;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2016-04;4011;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2017-04;3063;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2018-04;2676;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2019-04;1521;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2020-04;1361;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2021-04;1764;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2022-04;1105;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2023-04;2400;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2024-04;2237;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;16750;FORD;2025-04;2358;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;17130;GEELY;2009-04;75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;17130;GEELY;2010-04;143;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;17130;GEELY;2011-04;77;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;17130;GEELY;2012-04;81;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;17130;GEELY;2013-04;41;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;17130;GEELY;2014-04;7;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;17130;GEELY;2015-04;6;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;18640;HONDA;2005-04;1860;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;18640;HONDA;2006-04;1082;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;18640;HONDA;2007-04;1340;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M04;Nisan;PN;Sayı;18640;HONDA;2008-04;2230;;;;;;;;;;;;
